epoch,acc,loss,val_acc,val_loss
0,0.010006561679790027,8.862860329820728,0.01381578947368421,8.59095450576983
1,0.012959317585301838,8.523422955840903,0.023026315789473683,8.125312614440919
2,0.0172244094488189,8.448873758941811,0.021710526315789475,8.51678295637432
3,0.0172244094488189,8.33022223495123,0.021710526315789475,7.901585528725072
4,0.02050524934383202,8.197713087862871,0.025657894736842105,8.159164087395919
5,0.019192913385826772,8.296432355570355,0.02236842105263158,8.35926773171676
6,0.020833333333333332,8.193485729337677,0.02368421052631579,8.255334894280685
7,0.023622047244094488,8.184413543210567,0.02763157894736842,8.562317341252378
8,0.019849081364829397,8.178503774908272,0.021710526315789475,8.27947644685444
9,0.02312992125984252,8.259409901976898,0.026973684210526316,8.049714886514764
10,0.020833333333333332,8.15942877797004,0.019078947368421053,8.843744468688964
11,0.021653543307086614,8.328096623808692,0.021052631578947368,8.314298361226133
12,0.022965879265091863,8.350759454912401,0.017763157894736842,8.218689888402036
13,0.019849081364829397,8.121142090149126,0.025,8.377246209194785
14,0.021489501312335957,7.971892608432319,0.020394736842105264,7.77289100948133
15,0.020341207349081365,8.062079577308314,0.020394736842105264,8.282654965551275
16,0.01624015748031496,8.186575850789628,0.025,8.334752007534629
17,0.01935695538057743,8.16411765228732,0.020394736842105264,8.430188073610005
18,0.017716535433070866,8.115536368112238,0.011842105263157895,8.038241471742328
19,0.01673228346456693,8.390455069504386,0.030921052631578946,8.281731936806127
20,0.019028871391076115,7.966796735453167,0.025,7.816686620210346
21,0.01706036745406824,8.332210081455901,0.009210526315789473,7.886471979241622
22,0.020177165354330708,8.206468819946128,0.021052631578947368,8.218107911160118
23,0.01935695538057743,8.196623105702438,0.018421052631578946,8.314332113767925
24,0.019028871391076115,8.270220001851479,0.019736842105263157,8.387772088301809
25,0.017716535433070866,8.329217597881327,0.0125,8.419722652435302
26,0.017880577427821523,8.329868091372994,0.017105263157894738,8.345356027703536
27,0.01591207349081365,8.033426028849885,0.02236842105263158,8.313843541396292
28,0.01706036745406824,8.077091737682112,0.021052631578947368,8.239315901304547
29,0.01706036745406824,8.120045279580465,0.017763157894736842,8.196899870822303
30,0.01591207349081365,8.164668158283384,0.017763157894736842,8.19689988086098
31,0.016896325459317584,8.067220030181364,0.011842105263157895,8.218107886063425
32,0.012139107611548556,8.208178248618218,0.010526315789473684,8.101463774630897
33,0.01328740157480315,7.860308441903022,0.01118421052631579,7.889383592103657
34,0.012303149606299213,7.993591032628938,0.009210526315789473,7.836363516355815
35,0.012959317585301838,8.263087206938135,0.010526315789473684,8.366564052983334
36,0.012631233595800526,8.123993504391567,0.014473684210526316,7.762135475560238
37,0.012139107611548556,8.139360943491377,0.01118421052631579,7.899987612272564
38,0.012467191601049869,8.187112083585243,0.010526315789473684,8.271127971849943
39,0.011811023622047244,8.13172545082613,0.008552631578947369,8.318064569172106
40,0.013943569553805775,8.05897732544446,0.01118421052631579,7.804551496003803
41,0.011811023622047244,8.13790344566185,0.010526315789473684,8.313543972216154
42,0.011318897637795276,8.033929669012235,0.01118421052631579,8.313543972216154
43,0.01115485564304462,8.032333460379773,0.010526315789473684,7.804551546197189
44,0.010662729658792652,7.923455422318827,0.010526315789473684,7.85757155167429
45,0.012139107611548556,7.870369345184386,0.010526315789473684,8.483208179473877
46,0.011811023622047244,8.191046784869016,0.008552631578947369,8.078478705255609
47,0.01115485564304462,8.088110485101936,0.010526315789473684,8.313543972216154
48,0.012467191601049869,8.199154883857787,0.010526315789473684,7.888157628711901
49,0.011811023622047244,7.920661597114223,0.010526315789473684,8.345356087935599
