epoch,acc,loss,val_acc,val_loss
0,0.027723097112860893,5.9223151069300695,0.10657894736842105,4.031493212047376
1,0.09711286089238845,4.264600794459265,0.2710526315789474,3.4346384525299074
2,0.17716535433070865,3.683739146535478,0.37236842105263157,3.0494653927652458
3,0.2473753280839895,3.2907803828322044,0.4394736842105263,2.7282162992577805
4,0.30150918635170604,2.9610489153173654,0.5078947368421053,2.425159558496977
5,0.35055774278215224,2.707001540917424,0.5519736842105263,2.1584111226232428
6,0.3969816272965879,2.4762952243249248,0.6,1.9476984990270514
7,0.4289698162729659,2.3008403255557766,0.6434210526315789,1.758308808427108
8,0.46473097112860895,2.1048342174119523,0.6611842105263158,1.5944345361308048
9,0.49917979002624674,1.9478222651118682,0.6782894736842106,1.4644718647003174
10,0.5223097112860893,1.834834500247725,0.7138157894736842,1.360902460625297
11,0.553477690288714,1.692605379841772,0.7269736842105263,1.2672306311757942
12,0.5728346456692913,1.6122297527283196,0.7480263157894737,1.1775132756484181
13,0.5938320209973753,1.505995371053851,0.7532894736842105,1.1045422830079732
14,0.6107283464566929,1.4354074207816536,0.7717105263157895,1.0331537061615994
15,0.6361548556430446,1.3582511073335262,0.7763157894736842,0.9828815033561304
16,0.6505905511811023,1.2932385658341756,0.7901315789473684,0.9464291914513236
17,0.6627296587926509,1.2475367925298495,0.7980263157894737,0.8884999965366565
18,0.6850393700787402,1.1465008994099974,0.8085526315789474,0.8472182396211122
19,0.6883202099737533,1.1367199472555025,0.8105263157894737,0.8034125356297744
